Class,SKey,AY,YearAVG,Y1,Y2,Y3,Y4,E1,M1,S1,E2,M2,S2,E3,M3,S3,E4,M4,S4,ET1,MT1,ST1,ET2,MT2,ST2
3,16723,1718,89.981466,88.532249,83.094662,80.481409,91.726764,93.093416,83.6264,98.054,93.49522,76.8516,NULL,89.957711,88.988642,NULL,100,95,NULL,93.823333,100,NULL,91.822352,92.5,NULL
3,16754,1718,89.101472,90.173744,95.520946,92.532795,87.367512,95.341722,92.8248,98.7055,95.905161,94.8594,NULL,90.711511,98.183,NULL,92.916666,100,NULL,93.822222,100,NULL,96.067058,100,NULL
3,16770,1718,87.776589,95.101856,94.510317,97.336628,98.316594,96.994361,97.696,98.966,97.248264,96.6508,NULL,95.682511,99.3125,NULL,100,100,NULL,94.360555,100,NULL,96.784705,100,NULL
5,16891,1718,66.80212,73.860547,74.89394,87.910794,88.429351,68.275964,83.5674,73.36,76.302507,85.6813,55.954,86.972194,91.0196,92.4525,89.691948,90.5012,NULL,75.891071,75.252,NULL,74.266206,94.504,NULL
3,16897,1718,94.25034,95.072015,96.373268,95.112991,98.464194,96.125472,96.3824,98.34,96.61025,96.5,NULL,90.4416,97.417,NULL,100,100,NULL,95.055,100,NULL,96.271176,100,NULL
4,16961,1718,77.173668,76.278128,88.408843,94.611824,91.492754,91.298982,68.0696,72.4615,95.723772,84.926,89.973,95.442029,91.751,NULL,95.284,99.875,NULL,91.580689,100,NULL,89.726666,100,NULL
11,17149,1718,94.263883,93.569424,93.955164,94.890777,95.168545,83.764266,100,NULL,91.26559,96.87075,99.2922,93.229909,97.00275,94.3945,92.237555,95.194333,97.6495,85.616428,96.92,98.96,93.465,97.63,98.82
3,17198,1718,85.356089,86.687584,88.667807,97.592791,98.493994,91.118472,94.3478,93.593,94.465757,89.084,NULL,96.692,99.375,NULL,100,100,NULL,90.053333,100,NULL,95.847058,100,NULL
4,17213,1718,69.375008,73.006554,80.450022,93.437974,86.852662,85.081873,80.628,68.817,94.396588,73.9018,87.5715,93.387345,94.1008,NULL,87.2834,99.203444,NULL,78.596551,95.476666,NULL,88.560555,100,NULL
3,17220,1718,90.957583,90.103206,93.815131,74.136162,96.845083,90.515027,94.8616,98.604,91.053816,96.1008,NULL,76.015844,90.378142,NULL,96.154166,100,NULL,88.653888,100,NULL,86.547058,100,NULL
3,17223,1718,62.171988,78.727456,85.585235,76.247349,93.108816,76.375722,68.3466,78.4235,88.379595,79.168,NULL,84.388888,86.522535,NULL,96.1125,100,NULL,72.376666,100,NULL,87.13647,100,NULL
4,17399,1718,89.829692,90.19034,94.649152,94.967319,87.222633,94.023749,92.6636,91.0485,99.314761,92.3004,95.508,96.559102,97.6508,NULL,93.2242,100,NULL,93.847931,100,NULL,93.265,100,NULL
5,17402,1718,96.886236,96.039559,93.784987,91.146443,95.371219,96.777621,97.5966,97.8925,98.792595,90.3249,97.316,96.252222,85.2504,97.433,97.03375,97.75,NULL,96.666785,99,NULL,93.273448,97.5,NULL
8,17468,1718,91.79221,93.902625,95.322486,95.466005,96.401989,90.049181,97.15925,97.397,99.934568,94.875428,98.47,94.055573,96.19125,98.718,95.041774,93.9414,99.542,92.181818,95.392,98.84,95.739655,93.294,98.87
3,17504,1718,98.067258,97.803907,97.949346,97.5597,98.897579,97.734527,98.7256,100,97.158573,99.1008,NULL,95.9506,99,NULL,100,100,NULL,96.408888,100,NULL,97.061176,100,NULL
9,17624,1718,86.746447,78.503055,80.836635,89.447107,88.660885,79.28564,81.26275,77.513,87.28222,77.2605,92.8795,89.542806,88.008571,94.253,87.12046,79.2705,99.0115,84.1396,83.35,97.59,80.786363,75.5,98.91
4,17706,1718,98.197064,97.217569,96.820529,97.474454,90.768973,97.386093,95.4942,99.32,100,93.952,99.074,97.771161,97.1758,NULL,94.2982,95.107142,NULL,96.205862,100,NULL,95.783888,93.125,NULL
12,5575,1819,84.313949,75.252708,77.777059,83.627997,82.925421,62.844555,88.956667,NULL,69.561032,80.672,NULL,73.21604,87.658,91.2483,75.75459,88.058,83.535,66.768,80.13,85.13,58.745714,91.985,74.99
12,5605,1819,85.354685,71.736873,66.274166,75.894111,68.280801,64.529999,82.119428,NULL,59.823176,54.9085,NULL,76.2632,76.71625,80.9969,74.639727,67.648,64.6715,73.66,74.675,74.99,67.21,66.08,56.98
12,5665,1819,97.745867,95.995708,96.86264,98.589778,98.314915,88.695888,98.322222,NULL,91.189503,100,NULL,95.296136,99.57775,100,95.666409,99.3775,98.35,88.151,100,97.93,91.226666,98.62,93.82
12,5684,1819,87.663148,79.388072,78.696567,81.626966,78.991632,78.419333,75.7,NULL,80.968777,54.83,NULL,86.804272,77.47875,83.4906,85.768272,83.1795,73.4565,73.617,78.31,59.5,88.41,68.285,81.39
12,5696,1819,89.819073,81.058536,80.135567,83.310481,79.623753,72.130333,79.642222,NULL,74.948925,80.0525,NULL,80.8214,78.419,84.9903,84.900136,79.5065,72.47,75.08,64.285,65.71,76.434166,73.37,59.31
12,5728,1819,94.287458,87.570951,83.316157,78.857912,76.933423,81.534,95.883333,NULL,78.926781,81.09,NULL,82.889954,83.24175,84.23,79.060818,85.72675,78.0725,71.948,83.675,82.71,81.914166,84.58,72.26
11,6225,1819,73.220399,77.305176,74.611301,69.354213,72.204882,77.856069,75.7815,NULL,73.053157,82.204,69.85225,67.89744,70.377,68.3995,63.95334,79.06425,79.942,79.138125,71.12,73.49,66.662631,80.64,84.76
11,6228,1819,87.133279,91.815794,90.691406,87.48995,86.062062,90.141548,92.8495,NULL,91.280204,89.8945,92.26975,86.511272,87.03125,91.405,83.600954,92.08925,90.856,91.154,91.02,84.1,85.0625,90.61,89.6
11,6238,1819,88.134749,80.222814,79.73688,83.789559,83.082408,73.728611,88.622,NULL,70.863857,90.611,86.52025,73.006,88.61,83.4455,70.085045,92.9735,84.2135,73.876875,92.57,72.39,62.891052,90.12,83.21
11,6246,1819,69.703432,73.159406,67.361922,75.505448,80.234519,76.929125,89.025,NULL,66.545457,73.171,66.67075,75.92948,74.88575,71.135,78.896681,86.06,81.94,73.165625,81.98,71.9,55.477894,83.91,79.67
11,6247,1819,88.588835,88.886419,91.438993,86.004383,85.81013,86.11454,91.1475,NULL,89.683136,93.3285,88.88175,84.498454,82.0495,83.393,82.643045,86.586,96.3175,84.048,81.64,90.85,81.6925,78.87,95.23
12,6262,1819,97.654767,95.45448,90.038436,90.907501,96.176198,89.487777,98.848889,NULL,88.218296,91.0795,NULL,90.597181,91.14925,92.2769,96.104772,98.556,96.165,85.723333,94.145,97.39,84.789166,99.625,88.26
5,17265,1819,91.096413,92.191517,94.49463,96.351353,93.450318,92.818823,90.3362,96.358,93.795959,94.1972,95.756,98.8947,96.5014,98.4295,94.129345,88.976,NULL,93.189285,92.504,NULL,93.005517,94.376,NULL
4,17302,1819,87.488755,89.739108,94.334795,95.299348,91.89841,91.197831,81.9832,89.582,94.5725,97.2238,95.1775,95.989691,95.1758,NULL,92.240311,90.04492,NULL,92.893448,100,NULL,95.282777,99.22,NULL
3,17336,1819,95.843649,96.432471,96.555152,95.255304,96.44241,97.102888,97.709,100,98.03225,99.2922,NULL,97.637285,98.125,NULL,99.583437,93.75,NULL,96.93,100,NULL,97.501764,100,NULL
4,17430,1819,95.354529,95.392294,96.268896,96.298797,97.020291,95.80484,94.8046,96.308,96.927861,97.4762,99.85,97.580926,95.1508,NULL,97.750222,99.907777,NULL,95.587586,100,NULL,96.597777,99.585,NULL
5,17441,1819,84.725481,84.066793,86.246522,91.150462,90.276549,85.230271,81.9388,86.682,89.882296,82.3342,86.431,94.290222,88.9514,95.6585,90.343919,88.9258,NULL,88.822142,89.5,NULL,87.441724,79.504,NULL
4,17462,1819,69.772738,83.139495,85.589469,90.782266,95.039083,81.183829,80.9468,77.6185,84.134111,80.1062,90.7905,90.125588,86.6176,NULL,91.943688,98.5,NULL,80.257586,100,NULL,85.627222,100,NULL
5,17463,1819,96.65779,97.871603,97.537509,97.175205,97.60395,95.850578,96.8658,99.438,95.674199,97.549,98.615,98.664416,97.776,94.4595,95.530073,99.8,NULL,96.577857,99.5,NULL,95.501379,99.75,NULL
5,17635,1819,85.70962,89.415299,90.780019,95.932916,95.026783,90.00421,92.1618,96.9575,93.397762,87.323,97.821,98.217938,97.077,98.705,95.303669,94.4,NULL,90.122142,98.25,NULL,92.787931,97,NULL
11,17705,1819,76.923024,78.889372,82.777654,82.984711,86.571102,83.179034,70.133,NULL,82.046431,81.527,83.5475,72.49668,86.857,79.623,78.650113,91.49975,94.509,81.01,92.23,93.04,74.936842,88.43,91.27
4,17719,1819,94.52521,96.143824,96.115498,97.624567,96.07919,94.818081,93.324,96.4775,95.532111,96.6178,99.538,96.739213,99.0176,NULL,95.167,94.928571,NULL,95.756206,100,NULL,96.496111,100,NULL
9,17759,1819,95.728745,96.644891,95.883648,96.649907,97.180643,96.457478,94.3625,94.7865,94.477045,96.24725,98.1865,100,93.046142,98.3665,96.236193,95.804,99.216,96.515,97.05,98.75,94.204545,94.84,97.33
7,17805,1819,97.722724,98.081198,98.124751,98.854179,98.467249,98.712462,97.178348,99.562,98.282664,97.282333,98.7725,100,98.0232,99.2,97.446151,99.8752,98.278,99.01,99.376,93.11,98.27,100,98.28
5,17820,1819,97.020513,97.713295,97.718402,98.886339,98.438275,96.424256,97.8756,98.5955,97.433823,97.85,98.719,100,98.4518,99.29,97.775014,98.8012,NULL,95.446785,98.756,NULL,96.672068,100,NULL
7,5361,1314,59.420434,59.486705,66.935739,69.568243,74.124943,67.399942,58.883857,67.5795,68.865017,64.46025,57.301,72.545174,72.362,73.927,85.264232,58.6992,66.8885,68.072758,77,63.47,72.096896,56.768,71.48
6,7731,1314,80.485815,81.114452,85.763828,80.75082,84.057192,79.998938,76.912333,74.348,78.917892,83.682,88.8985,79.689914,85.6984,74.3035,84.561916,73.7008,84.089,75.385517,84.5,87.82,80.858928,75.504,74.5
6,9987,1314,96.462429,94.338313,90.023575,88.559249,90.024478,87.875183,95.261333,96.03,86.707172,89.855466,89.6255,90.204064,82.976,81.0745,90.411277,90.7024,93.402,87.156551,89.256,90.63,83.964285,90.756,90.13
7,15100,1920,81.316505,84.106368,82.962192,88.320835,88.945524,84.281378,80.599,86.654,84.079763,79.3678,88.8245,86.717595,91.8024,90.8955,93.21194,81.0647,85.9605,83.121724,74.578,96.37,84.768666,87.582,92.8
5,15897,1920,93.089304,93.164489,94.72036,95.172101,96.474191,89.273576,93.42,96.387,91.890259,93.6606,98.0005,95.066944,95.9652,99.688,96.667441,98.1258,NULL,90.873461,99.504,NULL,89.843793,100,NULL
6,15915,1920,93.572986,95.133331,96.677525,92.930188,95.224288,94.070983,91.796667,95.1535,93.858612,98.592,96.848,93.08775,91.2606,92.067,99.240211,93.077,95.9055,94.647586,95.256,98.04,91.001379,86.504,83.34
10,15933,1920,94.20272,95.445822,97.706988,96.919855,96.40632,95.02808,96.783,95.033,94.466,99.52825,98.549,93.981272,98.60475,99.248,99.714892,94.468571,96.77,95.28,93.808571,99.6,95.671739,89.6,91.5
5,16097,1920,77.650905,87.378058,87.519235,92.292713,94.324032,83.923101,91.3552,85.4675,87.415388,78.4532,91.468,94.146,94.0124,97.362,93.872198,93.5684,NULL,82.946538,95.254,NULL,86.271724,95.338,NULL
5,16112,1920,84.834406,87.188349,93.79547,93.098747,91.231678,86.580488,81.8876,91.0055,91.985333,96.8336,88.3015,95.384583,94.3594,96.422,92.849492,87.5856,NULL,86.262692,80.756,NULL,90.998275,83.172,NULL
7,16241,1920,94.519302,97.457626,97.081369,97.569338,97.255658,96.599943,97.266143,97.727,96.12996,95.6582,97.2745,97.132152,97.6514,97.4775,99.110611,93.994,99.3175,96.727931,92.48,100,95.89,93.796,97.42
9,16307,1920,87.46073,92.532195,92.085739,95.444449,97.099742,88.910344,95.588055,89.837,89.874173,91.690167,92.3205,93.38217,94.530793,95.528,97.573407,96.177,97.993,87.31,94.8,98.65,86.603913,91.65,96.57
5,16397,1920,90.939276,90.287173,94.872455,94.854857,96.910343,86.118808,90.4112,89.625,94.061053,97.6432,92.965,96.434083,95.6788,97.072,97.007875,96.9676,NULL,90.086153,100,NULL,92.12,93.338,NULL
6,16470,1920,73.082298,77.704481,83.466223,82.648339,87.594498,79.66544,82.570333,83.4435,81.147237,89.8244,96.4455,80.555406,90.3096,95.24,85.519005,89.8772,98.5765,77.574642,88.756,100,79.476206,90.38,95.56
5,16527,1920,84.755909,79.890047,87.973145,90.334669,90.905958,87.371135,79.8786,78.519,87.445535,87.8182,93.0075,89.286916,92.1994,97.198,91.688808,87.7094,NULL,85.512692,80.254,NULL,85.092758,91.668,NULL
5,16543,1920,79.090086,79.397014,83.703266,81.534536,81.474593,77.595497,78.0882,84.12,83.607068,81.834,85.017,87.745416,69.8608,92.0525,86.22447,79.3852,NULL,78.948076,65.254,NULL,82.60862,52.672,NULL
5,16548,1920,96.933612,97.221831,97.309061,97.57354,98.196863,94.50604,98.4778,98.646,96.243592,96.412,98.287,97.534083,98.7192,99.688,98.020014,98.7008,NULL,95.205769,97,NULL,95.513448,99.504,NULL
6,16596,1920,87.016064,90.270763,95.423393,94.894001,96.575878,89.599039,90.147,80.2045,94.718406,95.5518,92.067,95.005337,93.9178,90.433,98.431533,95.3012,99.4375,92.315172,91.502,99,92.375517,93.004,99.08
6,8134,1415,93.893596,92.688817,92.87258,92.696563,89.848113,87.649871,93.544,96.5475,91.801884,88.9598,93.864,91.670207,91.254533,93.0345,91.7375,82.95,93.251,85.880882,93,92.5,89.561785,85.5,81.88
11,2243,1011,71.621838,73.011772,78.782055,73.617005,77.94592,77.717562,72.304166,NULL,78.3825,67.64208,77.555,77.78295,71.93333,75.54,74.003065,73.739,85.1675,74.288125,66.35,84.3,83.854545,73.05,89.35
12,2302,1011,76.008988,75.629462,73.68246,82.633205,78.125155,69.65,70.063,NULL,60.034375,61.63,NULL,72.759735,81.403335,82.061665,69.81222,76.17583,79.1225,65.56,76.2,69.4,62.40625,61.25,66.6
10,2400,1011,71.766974,72.58841,71.64427,71.65359,78.64737,80.139363,65.557166,68.77,74.84,59.44125,58.06,76.57208,72.365,66.5875,84.37012,81.4925,75.2625,85.805454,80.75714,80.8,81.92727,78.042855,72
10,2422,1011,68.207568,66.327263,69.12446,74.36675,83.67677,72.307386,60.108,61.2025,65.497155,71.7325,59.28,70.867005,83.101665,81.405,83.19112,87.5225,87.905,77.725454,74.38571,80.6,75.404545,87.78571,81.85
12,2434,1011,72.458975,79.562461,77.86846,85.03795,83.65581,73.862222,76.557,NULL,74.462185,60.5,NULL,79.42814,85.46583,81.976665,75.794255,80.875835,87.3925,73.85,78.95,85.95,76.7875,79.2,78.75
11,2504,1011,67.604855,67.722499,67.290605,70.587195,74.051205,77.259006,58.054,NULL,70.38761,52.27125,62.915,75.62352,65.590415,63.8275,72.03795,75.585,74.0525,66.54625,67.5,76.35,77.63636,80.55,79.95
10,2515,1011,94.919406,96.310584,96.024525,94.21646,94.62954,96.833204,98.2515,96.307,89.580905,98.12375,98.57,89.961435,93.785835,95.745,91.55698,97.28571,95.585,97.838181,90.35714,93.35,93.856815,98.03571,95
9,2577,1011,82.322941,69.928501,66.534535,68.81813,74.78979,71.585545,77.37175,67.398,61.69925,70.93125,75.005,67.401645,80.304855,71.07,80.268705,89.666,69.905,70.968181,77.2,74.45,63.472725,85.25,73.5
11,2611,1011,73.984644,70.548013,71.858605,66.691,79.52349,68.174701,72.848416,NULL,70.64659,67.135415,69.3825,65.14409,77.78479,58.835,71.660905,77.212,87.6,65.91625,70.1,87.7,70.315905,76.2,85.2
10,2627,1011,63.663619,68.405153,66.09489,62.12776,73.678015,63.584909,59.585833,75.91,61.640565,63.4825,72.3725,60.76015,60.2775,73.025,70.819395,84.141425,73.52,72.100909,81.642855,69.3,69.229545,74.12857,71.65
11,2637,1011,82.012677,81.509081,86.7013,83.400725,81.76948,87.070361,86.635,NULL,84.745225,89.24125,93.6325,79.24994,92.685625,87.57,82.637385,81.857,91.155,83.289375,77.2,88.85,88.72727,89.45,87.7
11,2693,1011,82.738757,79.64973,75.359405,78.51354,75.87236,74.590534,70.8045,NULL,73.173635,65.48375,75.835,73.333975,80.214165,85.8375,69.80636,77.158,87.59,69.17625,58.65,84.4,76.490905,82.6,88.3
9,2710,1011,79.363515,78.336196,77.452685,82.009395,84.176145,81.500045,81.5775,71.588,70.2478,85.8225,75.745,81.89875,85.486855,82.62,84.21584,89.02875,86.465,77.87909,86.45,84.65,70.763635,89.3,87
12,2714,1011,78.187676,72.64635,72.460995,74.390285,64.12364,70.574444,68.215,NULL,64.047185,92.7075,NULL,68.915965,77.86531,79.03,51.687035,75.616665,65.7075,64.89,67.925,72.85,66.63125,68.325,48.75
11,2720,1011,77.842671,79.554546,84.41592,80.417065,74.69594,84.342048,77.71,NULL,82.4192,83.82083,81.675,79.0325,85.141875,86.8125,71.615905,82.786,81.0525,81.5625,73.25,80.5,88.68409,77.3,78
12,2224,1011,68.329321,61.526132,60.32265,74.87188,65.283965,53.585556,55.854,NULL,52.09,68.32,NULL,67.6978,73.819165,72.27,55.097685,61.220835,61.4975,49.37,59.275,64.7,55.30625,60.375,55.8
10,2229,1011,85.163617,85.901908,85.87313,84.53287,90.31711,75.400431,87.284,82.9,71.895225,90.09875,82.565,71.38784,85.795,77.7425,84.556155,94.233925,87.34,78.921818,92.321425,89,85.33636,94.692855,89.2
12,2277,1011,74.899687,59.777973,61.16062,61.45119,64.612875,59.101,52.1115,NULL,50.51111,56.65,NULL,51.908125,63.7175,NULL,63.757725,65.76625,67.115,55.32,76.75,65.3,52.25,73.1,62.4
12,2336,1011,72.937826,81.555371,79.769345,81.066065,68.926985,74.735555,71.3465,NULL,79.30156,62.5,NULL,77.6803,71.39458,82.1575,75.312135,59.68083,61.345,72.515,72.175,70.95,76.6,55.125,60.9
10,2349,1011,64.232197,72.639676,76.178125,78.34324,82.28486,76.61084,56.051333,72.8345,72.67818,72.315,72.0475,73.9989,73.38375,86.0625,86.5674,82.725355,91.415,78.580454,77.50714,90.6,81.29318,72.95714,84.2
11,2365,1011,71.004206,64.936418,66.85513,72.17357,65.87664,61.551104,71.238166,NULL,60.039655,62.23208,66.985,64.199885,79.590205,75.3825,54.721985,67.17,82.1575,52.69875,53.95,70.3,63.431815,69.5,77.1
10,2505,1011,71.854337,63.655933,59.63934,59.619485,69.54372,76.748136,46.376,50.2675,64.572045,53.04,55.4425,60.2164,65.268335,63.09,75.922505,60.432855,74.7925,76.735909,57.721425,75.1,69.147725,53.771425,70.45
10,2552,1011,74.430312,82.198441,82.606675,86.90817,82.037105,87.26625,79.017833,76.847,83.36534,77.0125,85.2325,86.94583,83.229165,87.8875,89.624165,74.45,81.6,90.808181,78.13571,89.4,88.00909,72.17857,74.2
10,2560,1011,63.312724,68.382781,67.253275,67.59969,79.17661,67.38934,68.522833,68.384,55.489315,71.44875,63.775,51.22761,69.9225,83.445,78.65675,74.30214,75.545,61.478636,81.43571,77.45,65.947725,83.042855,74.1
10,2573,1011,74.602763,81.89991,75.053635,73.08674,86.971105,84.233363,78.583166,80.473,76.9292,76.56625,67.515,70.73511,74.900835,73.6925,85.735505,88.791785,87.0225,85.628181,88.3,83.3,83.181815,78.092855,80.55
10,2590,1011,78.253757,79.832449,75.72418,77.660885,71.97619,82.176409,79.004,78.0815,69.38909,73.5425,74.4525,68.76545,84.1675,79.0275,74.48876,70.73107,67.835,81.086818,64.571425,75.55,69.35,54.20714,65.45
11,2626,1011,88.39999,92.146267,93.573915,94.55538,92.10711,92.034069,87.465,NULL,86.74795,96.436665,90.2625,88.189885,98.750415,94.9625,86.755795,96.541,90.1775,86.65,94.6,92.5,92.963635,96.95,91.1
10,2636,1011,73.707199,81.085339,79.492065,82.744415,82.618825,84.42625,80.774666,77.8815,79.5625,80.38375,79.7175,81.110945,86.17,85.49,83.277965,90.38714,79.9125,81.718636,86.88571,83.9,81.82045,88.8,74.65
9,2682,1011,94.395978,93.151215,88.409645,94.637825,95.03779,88.37759,96.2755,93.146,76.740415,92.62625,94.6525,92.714635,96.209,93.06,91.076215,97.913,96.71,86.361818,97.2,94.4,78.50909,94,96.4
9,2833,1011,62.816791,63.626435,58.15726,60.36762,55.39325,64.630136,60.9445,41.84,47.930615,51.92375,81.7375,55.15439,70.5325,67.795,58.575515,51.39857,54.9825,63.289545,47.692855,63.5,50.47727,49.95714,57.2
11,2910,1011,71.395646,82.653614,58.695685,64.520575,62.23565,77.54375,92.859,NULL,62.49159,38.46625,50.58,65.680795,63.80604,60.4725,61.010565,62.482,64.8575,68.01,66.05,58.3,71.263635,65.1,57.6
12,3026,1011,89.420846,89.64575,82.536855,90.78031,85.65921,73.971111,93.999,NULL,71.885935,88.415,NULL,79.51553,96.270835,93.223335,73.69944,92.99,89.165,68.58,89.625,92.55,71.521875,92.55,75.3
12,212,1011,82.6291,81.942758,79.12176,84.07531,78.242775,89.383333,75.6855,NULL,78.198125,72.81,NULL,81.572345,89.360835,88.993335,70.36,80.788335,80.4825,76.37,83.775,76.9,77.3,75,72.6
12,311,1011,76.086172,77.02205,75.502035,80.388585,63.470825,75.788889,71.501,NULL,62.46156,81.74,NULL,71.692385,86.110415,77.823335,65.2475,65.301665,60.74,70.68,72.525,65.8,63.778125,59.6,57.6
12,316,1011,92.182572,90.58173,90.81468,95.44304,93.99883,77.261111,91.942,NULL,81.96406,86.37,NULL,87.57212,96.3525,95.793335,87.230645,96.0275,97.01,72.55,96.325,99.4,81.259375,97.625,88.3
12,319,1011,85.308203,88.463331,81.82476,83.625415,83.055005,78.928889,89.222,NULL,69.872185,75.48,NULL,81.249355,92.73833,92.233335,80.383055,91.7975,93.8775,80.91,91.275,86.9,73.0875,92.675,91.75
11,1665,1011,75.297969,79.684696,82.61268,78.993895,79.63251,83.464534,74.975,NULL,79.444655,83.85208,78.32,76.84875,81.286455,82.2975,76.32443,83.095,90.3025,76.555,69.6,87.35,89.647725,80.05,82.75
12,1713,1011,88.633386,86.116969,85.088085,90.093,92.649375,74.93,90.8575,NULL,84.25031,86.16,NULL,86.70655,93.449165,97.38,84.04287,96.5975,93.07,72.85,97,92.5,83.2125,93.825,84.9
11,1758,1011,75.813072,62.157942,71.50803,77.97895,72.691445,72.472277,47.6785,NULL,72.829885,62.2975,67.5775,73.235905,74.98208,70.275,65.64159,80.123,80.3875,59.85625,61.6,82.45,83.825,69.4,78.95
11,1807,1011,64.145599,63.250295,64.711835,62.47453,55.13871,56.553305,52.4935,NULL,64.69318,52.97333,63.5325,56.041135,42.93175,57.3525,55.92602,48.315,78.64,42.010625,54,72.3,71.03409,55.75,74.55
11,1815,1011,86.673167,83.097797,85.302575,86.13783,82.634595,86.91127,85.11,NULL,82.599545,81.78125,83.7475,82.123975,88.781455,84.14,79.57625,86.692,87.5275,88.818125,68.45,91.6,84.20909,89.4,87.35
12,1832,1011,72.368266,67.645428,55.424955,73.331085,66.81455,64.561111,74.31,NULL,44.15625,56.12125,NULL,69.427915,72.63,77.011665,53.9737,69.8525,63.21,60.21,64.175,63.45,51.740625,51.85,31.9
11,1849,1011,72.023428,72.04685,77.961245,74.600675,80.40194,81.897493,49.49,NULL,85.18284,69.58458,75.97,78.2525,77.670205,66.905,79.67295,80.894,84.36,77.280625,63.45,80.05,89.831815,81.4,85.25
11,2103,1011,91.149668,92.836903,89.35248,90.49471,92.50099,90.129159,94.18,NULL,85.143405,86.66583,84.28,85.577385,94.279165,91.2425,86.2467,98.161,91.3525,87.296875,92,94.25,88.85,99.8,94.45
11,2105,1011,89.747681,90.228482,91.812095,90.814885,87.31057,86.086423,92.06,NULL,82.79375,89.93625,94.1475,82.598635,94.67354,89.8475,81.562045,95.618,92.6675,86.266875,90.35,92.7,95.513635,94.85,95.95
12,2114,1011,92.046235,89.335984,88.889155,90.842275,87.77429,77.233333,93.6605,NULL,78.447185,95.5825,NULL,81.59212,95.885,91.84,74.31907,96.6575,85.515,73.86,94.125,90.65,75.28125,93.375,77.85
